tic,year,quarter,timestamp_Q,timestamp_A,timestamp_et_q_start,timestamp_et_q_end,timestamp_et_a_start,timestamp_et_a_end,section,speaker_name_Q,speaker_title_Q,question_text,speaker_name_A,speaker_title_A,answer_text,assertive_label,assertive_score,cautious_label,cautious_score,optimistic_label,optimistic_score,specific_label,specific_score,clear_label,clear_score,relevant_label,relevant_score,sent_section_id,qa_assertive_signed,qa_cautious_signed,qa_optimistic_signed,qa_specific_signed,qa_clear_signed,qa_relevant_signed,qa_assertive_cumulative,qa_cautious_cumulative,qa_optimistic_cumulative,qa_specific_cumulative,qa_clear_cumulative,qa_relevant_cumulative,qa_assertive_sentence_level_CP,qa_cautious_sentence_level_CP,qa_optimistic_sentence_level_CP,qa_specific_sentence_level_CP,qa_clear_sentence_level_CP,qa_relevant_sentence_level_CP
TRV,2021,4,3065.282,3078.403,2021-01-20 09:50:33.611000-05:00,2021-01-20 09:51:05.282000-05:00,2021-01-20 09:51:05.282000-05:00,2021-01-20 09:51:18.403000-05:00,QA,Alex Scott,Goldman Sachs,"Hi, thanks, and good morning. The first one I had is on bond and specialty. You know, if we consider the COVID that I think was included in the year-ago number, I want to say it was two points or so, the underlying loss ratio got a touch worse despite a lot of rate being taken. So I just was interested if you could unpack that for us a little and what some of the drivers were.",Dan Fry,Chief Financial Officer,"Alex, it's Dan. So just to be clear, you're looking at the bond and specialty underlying combined ratio for the fourth quarter?",neutral,0.552,neutral,0.76,neutral,0.888,positive,0.44,positive,0.77,positive,0.897,12,0.0,0.0,0.0,0.44,0.77,0.897,4.855,0.0,1.755,8.218,10.221,10.911,1,0,0,0,0,0
TRV,2021,4,3098.574,3121.508,2021-01-20 09:51:18.403000-05:00,2021-01-20 09:51:38.574000-05:00,2021-01-20 09:51:38.574000-05:00,2021-01-20 09:52:01.508000-05:00,QA,Alex Scott,Goldman Sachs,"Yeah, just the year-over-year, I think, you know, by our math, it got a little worse when we excluded COVID, although I'm not totally sure exactly if there was any COVID impact that maybe was in this quarter, but if you could just talk about sort of that year-over-year comp, ex-COVID, and what some of the drivers are.",Dan Fry,Chief Financial Officer,"Yeah, we really, so the Printed number, just to make sure we're looking at the same thing, is an 83.3 this quarter down from an 85 last quarter. That's mostly driven, that improvement is mostly driven by the impact of earned price relative to lost trend. COVID in the fourth quarter of last year was not a big factor. Got it. Okay.",neutral,0.503,neutral,0.734,neutral,0.889,positive,0.89,positive,0.778,positive,0.953,13,0.0,0.0,0.0,0.89,0.778,0.953,4.855,0.0,1.755,9.108,10.999,11.864,0,0,0,0,0,0
TRV,2021,4,3159.259,3206.034,2021-01-20 09:52:01.508000-05:00,2021-01-20 09:52:39.259000-05:00,2021-01-20 09:52:39.259000-05:00,2021-01-20 09:53:26.034000-05:00,QA,Alex Scott,Goldman Sachs,"Then maybe switching over to business insurance for my second question. It was mentioned, I think, a couple of times that there's a lot of other factors beyond just the pure rate versus loss trend. Some of those being exposure acting like rate, terms and conditions changes, and you spoke a lot about what you're doing on claims handling and becoming more efficient. Is there a way for us to think about order of magnitude impact from some of those things and how much, you know, improvement could kind of continue from those elements that are a little harder to quantify.",Dan Fry,Chief Financial Officer,"Male Speaker Yeah, Alex, I don't know that there really is. I mean, there's a lot of potential things in there. You know, in addition to pricing and wherever interest rates go, you've got risk selection and mix and reinsurance and claims handling, expenses, terms and conditions. And I think it's, frankly, it's hard on the inside to, to calibrate the impact of those. And we've obviously got more insight into it than you do in methodology for doing it, but I'm not sure how you do it from the outside. Dan, am I missing something? I don't think so. There's a lot of things around the edges. I think the fundamental point is margins are not just going to necessarily behave in line with the headline rate versus track.",positive,0.484,neutral,0.666,neutral,0.844,positive,0.452,positive,0.777,positive,0.968,14,0.484,0.0,0.0,0.452,0.777,0.968,5.339,0.0,1.755,9.56,11.776,12.832,0,0,0,0,0,0
TRV,2021,4,3267.948,3383.192,2021-01-20 09:53:26.034000-05:00,2021-01-20 09:54:27.948000-05:00,2021-01-20 09:54:27.948000-05:00,2021-01-20 09:56:23.192000-05:00,QA,Paul Newsome,Piper Sandler,"Good morning. Congratulations on the quarter. My first question is on auto, and I don't even know if we have enough data, but my sense is that driving behavior changed And so even though frequency is kind of back where it was pre-pandemic, people are driving at different times in different ways. Is there any way to quantify that impact? You know, because I think we're thinking of severity as sort of a pure inflation impact, but I don't know if that's the case. And I was wondering if your data suggests one way or the other.",Michael Klein,"President, Personal Insurance","Sure, Paul. Michael, it's a great question. I think it's something that we continue to monitor. I would say that there are a couple of places that we have data that demonstrate changes in driving behavior. One is just the driving patterns, right? Commuting versus non-commuting, time of day, and whether you look at external data sources, whether we look at our own IntelliDrive data, we do see a shift in those driving patterns. The other item that, again, I think you'll see in here talked about quite a bit is just change in driving behavior. And so in the context of those new driving patterns, we and industry observers have observed increased speeds. When you look at, unfortunately, the continued rise in fatalities on highways, some of the data shows increased evidence of fewer people wearing seatbelts. having an impact on fatality data. And again, our own data and that from others also indicates increases in distracted driving, you know, interacting with the phone while operating the vehicle. So I think we do see changes in, again, time of day, type of driving, and actual driving behavior that will have an impact on losses. Quantifying exactly how much of the change is driven by that is more challenging. You know, frankly, when we look at increased severity in auto, the biggest drivers continue to be used car prices and labor and parts to repair vehicles, particularly in the context of coverages like collision and property damage.",positive,0.58,neutral,0.669,neutral,0.746,positive,0.924,positive,0.831,positive,0.975,15,0.58,0.0,0.0,0.924,0.831,0.975,5.919,0.0,1.755,10.484,12.607,13.807,0,0,0,0,0,0
TRV,2021,4,3433.886,3491.39,2021-01-20 09:56:23.192000-05:00,2021-01-20 09:57:13.886000-05:00,2021-01-20 09:57:13.886000-05:00,2021-01-20 09:58:11.390000-05:00,QA,Paul Newsome,Piper Sandler,"And then my second question is business insurance. Normally, at least my history, normally when I think of seeing exposure increases, that has essentially a related claim increase, as you can imagine, of higher exposures. But there's also an embedded piece of effective price increase in exposure, which ordinarily is very hard to figure out, but it's there. Is there anything that would make this time different from the past with the impact of exposures? Because, you know, what we're seeing today is exposures rising in some parts because of relief from COVID as opposed to what I think we would normally think of as sort of ordinary economic growth.",Alan Schnitzer,Chairman and CEO,"Okay. I don't know how to answer that question with great precision. I mean, it's in part why I chose to point out the wage inflation from the Bureau of Labor Statistics, because, you know, wage inflation relative to, you know, headcount increase, for example, you'd think of as a relatively larger increase to margin contribution. But, you know, but other than that, and, you know, it's all sort of a blunt instrument. We, you know, we spend a lot of time thinking about how we should be thinking about, you know, the contribution of exposure to margins. And, you know, it's complicated for us. And, again, another place where we probably have more insight into the data. But it's a complicated analysis, and there's a lot of judgment involved. But, you know, at least one component to think of is, you know, wage inflation versus, you know, headcount increases.",positive,0.532,neutral,0.663,neutral,0.863,positive,0.563,positive,0.82,positive,0.954,16,0.532,0.0,0.0,0.563,0.82,0.954,6.451,0.0,1.755,11.047,13.427,14.761,0,0,0,0,0,0
TRV,2021,4,3535.446,3644.685,2021-01-20 09:58:11.390000-05:00,2021-01-20 09:58:55.446000-05:00,2021-01-20 09:58:55.446000-05:00,2021-01-20 10:00:44.685000-05:00,QA,Josh Anker,Bank of America,"Yeah, thank you. Hello, everyone. It was an outstanding quarter in the homeowners silo, and obviously you guys are taking rates there. One quarter does not make the show. How close are we to rate adequacy in homeowners? And when we look at the margins in homeowners versus auto, when you're thinking about a bundled customer, do you need to make profit in both the home and the auto part, or do you look at the customer as let's make a profit on the customer's complete package of policies?",Michael Klein,"President, Personal Insurance","Sure. Thanks, Josh. It's Michael. I would say the answer to the second part of your question is yes. We like to make money on the customer, but we really do. We price the lines as lines of business. And You know, and while we talk about account pricing sort of across the organization, Greg talks about it all the time in business insurance, you know, the way that pricing works in the personal line space, you get rate filed and approved by product. Now, we have some interline dynamics in terms of the way our pricing models work, but we really do seek to earn our target margins by line and in aggregate, whether that's across the business or customer buy line. by customer. In terms of the profitability in home, again, I think in my prepared remarks, I indicated this, right? I wouldn't overreact to the 78 in the fourth quarter. We're pleased with it. We're happy with it. You know, that said, the full year is still a 98, which is up from last year. Underlying is an 85 up from last year. So the fourth quarter really hasn't changed our resolve in terms of our need to continue to drive price and terms in property. And then the other thing I think is an important dynamic to watch for in 2022 is RPC for property will also be impacted by insured values. And I mentioned it in the script, but we're seeking to increase values in the homeowner's line in response to home prices and labor as a material inflation, and so you'll see that start to show up in pricing in 2022. Male Speaker 1 Okay.",positive,0.629,neutral,0.709,positive,0.591,positive,0.937,positive,0.907,positive,0.955,17,0.629,0.0,0.591,0.937,0.907,0.955,7.08,0.0,2.346,11.984,14.334,15.716,0,0,0,0,0,0
TRV,2021,4,3679.434,3711.599,2021-01-20 10:00:44.685000-05:00,2021-01-20 10:01:19.434000-05:00,2021-01-20 10:01:19.434000-05:00,2021-01-20 10:01:51.599000-05:00,QA,David Motamedn,Evercore ISI,"David Motamedn Hey, good morning. Thank you for taking my question. I had a follow-up just for Alan. You gave a 7 percent renewal rate change in business insurance, and that was excluding workers' comp. Could you just talk about how that's trended over the last few quarters and maybe some of the drivers behind it?",Alan Schnitzer,Chairman and CEO,"David, we typically actually don't give that number. We give it from time to time episodically when we think it's relevant for providing an insight into the results we're achieving. But we don't give it routinely. I'm not even sure I know offhand how that number is necessarily trended, although, you know, I would probably just, you know, pull the lens back a little bit and say, you know, over the last few years, pricing has been very strong. And so, I mean, that's probably the lens I'd give you on that.",positive,0.439,neutral,0.688,neutral,0.824,neutral,0.477,positive,0.718,positive,0.909,18,0.439,0.0,0.0,0.0,0.718,0.909,7.519,0.0,2.346,11.984,15.052,16.625,0,0,0,0,0,0
TRV,2021,4,3761.176,3858.241,2021-01-20 10:01:51.599000-05:00,2021-01-20 10:02:41.176000-05:00,2021-01-20 10:02:41.176000-05:00,2021-01-20 10:04:18.241000-05:00,QA,David Motamedn,Evercore ISI,"Got it. Thanks. And then, you know, maybe just moving, you know, I guess sticking in business insurance and, you know, great to see the premium written growth this quarter. You know, even, you know, you mentioned the renewal premium change, obviously the 9.2, but, you know, I noticed that new business really moved the needle this quarter and that's, you know, a change versus, you know, the prior couple quarters. So I'm just wondering, did something change in terms of your appetite for new business? Any enhancements that you've made this quarter versus the last few? I'm just trying to get a sense for how sustainable you think the 9% growth is as we head into 2022.",Alan Schnitzer,Chairman and CEO,"Hey David, this is Greg. In my prepared comments, I did share with you that we were more successful in some larger accounts in middle market and If you go back, I've shared with you that that's lumpy at times. Last quarter, we didn't hit on as many large accounts in the quarter before we did. And so you get a little bit of lumpiness when you get into accounts greater than 500,000. That was one dynamic. But generally, also, our underlying combined ratio is across our full portfolio, the book of business, and that includes new business. So as we continue to improve the margins on the business, we continue ??to have better outlooks in terms of what our new business is. Our underwriters are incredibly disciplined around risk selection and, you know, they want to be active partners for our agents and brokers that are, as our business continues to improve, we continue to be more active with our hits on our new business. And David, I'll just share, just stepping back from the results in the quarter, you know, key to everything we do and key to, I think the success we had in BI is, is franchise value. It's, It's having products and services our customers, agents, and brokers value. It's having the data and analytics to segment the risk and get the right price on it. It's making sure we've got great experiences for all of our constituencies. It's a lot of hustle. And all of our innovation priorities and all the investment we're making are, generally speaking, aligned to those things. And so I do think that has an impact on ??on everything. It's on our retention, on our ability to get the pricing increases that we did and on the new business.",positive,0.619,neutral,0.589,positive,0.648,positive,0.935,positive,0.918,positive,0.975,19,0.619,0.0,0.648,0.935,0.918,0.975,8.138,0.0,2.9939999999999998,12.919,15.97,17.6,0,0,1,0,0,0
TRV,2021,4,3896.098,3943.418,2021-01-20 10:04:18.241000-05:00,2021-01-20 10:04:56.098000-05:00,2021-01-20 10:04:56.098000-05:00,2021-01-20 10:05:43.418000-05:00,QA,Tracy Benjigi,Barclays,"Just a quick follow-up question on your Jan 1 underlying aggregate reinsurance renewal. If I just look at the upper limit, it looks like your $225 million coverage is down from $350 million last year. So I guess I'm wondering, was the objective to remain cost-neutral in response to rising reinsurance pricing or less appetite by reinsurers to offer aggregate cover?",Dan Fry,Chief Financial Officer,"Hey, Tracy, it's Dan. It's really more the latter. So if you look at, you know, this is now the fourth year we've had this treaty, and it's always ??it's always ??covered a $500 million layer. How much of that layer we place each year is a function of our view of appropriate price in terms and conditions and the reinsurer's view of appropriate price in terms and conditions. We went from 86% the first year down to 56% the second year. This last year was up to 70%. This year is in at 45%. We're not trying to manage the total cost of the treaty. Pricing did not move that significantly on the treaty. It's really just and the reinsurance market's appetite.",positive,0.558,neutral,0.659,neutral,0.881,positive,0.954,positive,0.841,positive,0.969,20,0.558,0.0,0.0,0.954,0.841,0.969,8.696,0.0,2.9939999999999998,13.873,16.811,18.569,0,0,1,0,0,0
TRV,2021,4,3969.08,4035.433,2021-01-20 10:05:43.418000-05:00,2021-01-20 10:06:09.080000-05:00,2021-01-20 10:06:09.080000-05:00,2021-01-20 10:07:15.433000-05:00,QA,Tracy Benjigi,Barclays,"Got it. And then just a quick follow-up on personal auto. Similar to last quarter, you sound pretty confident of all the rate increases you're taking, but I noticed your 6% PIF growth was a pretty high number year over year for travelers. Do you think that's something that could slow down in subsequent quarters, or could that be like a new normal given some of the strategic stuff you're doing like IntelliDrive?",Michael Klein,"President, Personal Insurance","Yeah, Tracy, great question. You know, I would say, you know, you've got to look at both the year-over-year and sequential quarter numbers there. You know, 5%, 6%, 1%, 2% sequential quarter growth we do think is driven by the investments we're making in the product, but it's also a function of, you know, our pricing relative to the market. You know, notwithstanding the fact that the 6 is up from the 5, policies grew less than 40,000 in this quarter versus more than 40,000 in the prior two, which is why you see the sequential quarter growth coming down. And then again, in my prepared remarks, I talked about the fact that new business production has slowed. So again, we're focused on the rate we think we need to drive into the product and improving the profitability in response to the loss trends. The growth is really going to be an outcome. as opposed to a target, and we'll see how our pricing strategy plays out relative to the market over the next several quarters.",positive,0.584,neutral,0.671,positive,0.44,positive,0.963,positive,0.904,positive,0.973,21,0.584,0.0,0.44,0.963,0.904,0.973,9.28,0.0,3.434,14.836,17.715,19.542,0,0,0,0,0,0
TRV,2021,4,4055.02,4112.036,2021-01-20 10:07:15.433000-05:00,2021-01-20 10:07:35.020000-05:00,2021-01-20 10:07:35.020000-05:00,2021-01-20 10:08:32.036000-05:00,QA,Tracy Benjigi,Barclays,"Okay, got it. If I could just sneak, sorry, one more in. I think there's been a lot of earlier talk about packaging, but if I could just focus on your policies being written on 12-month paper for auto, do you think you have to push rate increases a little bit harder? Because others are just talking about taking multiple bites on the apple, so they may be more agile.",Michael Klein,"President, Personal Insurance","Yeah, again, it's Michael. I'd say those are two different things, right? So one is your filing strategy. The other is your product mix. We do tend to write more 12-month policies than a lot of our auto monoline or auto-focused competitors, but we do write a mix of 12- and 6-month policies. The fact that we write, you know, more 12-month policies, though, doesn't mean that we can't take multiple rate changes in a jurisdiction in a year. And so we may, in some states, take a couple of rate increases in 2022, and those will hit the renewals as they hit them, depending upon the policy terms. But I think our filing strategy, we can be as agile as anyone else. When that impacts renewals, we'll vary a little bit based on our policy mix. But we don't see it as a significant barrier in terms of our ability to make progress.",positive,0.527,neutral,0.658,neutral,0.839,positive,0.934,positive,0.895,positive,0.976,22,0.527,0.0,0.0,0.934,0.895,0.976,9.807,0.0,3.434,15.77,18.61,20.518,0,0,0,0,0,0
TRV,2021,4,4114.578,4116.619,2021-01-20 10:08:32.036000-05:00,2021-01-20 10:08:34.578000-05:00,2021-01-20 10:08:34.578000-05:00,2021-01-20 10:08:36.619000-05:00,QA,Operator,Conference Call Operator,Got it.,Jeff Clank,"President, Bond and Specialty Insurance","Thanks, Jason.",neutral,0.576,neutral,0.835,neutral,0.903,neutral,0.707,positive,0.522,positive,0.574,23,0.0,0.0,0.0,0.0,0.522,0.574,9.807,0.0,3.434,15.77,19.132,21.092,0,0,0,0,1,0
TRV,2021,4,4167.588,4239.95,2021-01-20 10:08:36.619000-05:00,2021-01-20 10:09:27.588000-05:00,2021-01-20 10:09:27.588000-05:00,2021-01-20 10:10:39.950000-05:00,QA,Yaron Conar,Jefferies,"Good morning, everybody. Thanks for still squeezing me in here. So my first question may be a little bit long-winded, but hopefully you bear with me. So in personal auto, looking back to the 2014 through 16 cycle, I think many had pointed to the deterioration of bodily injury severity, particularly for high-limit policies. Whereas this time around, I think the deterioration is really coming from physical damage severity. If you agree with that premise, is it reasonable to think that travelers, given that it is more weighted to higher limit preferred insurance, would need less rate than more standard and non-standard books and therefore would maybe benefit from market share gains here?",Michael Klein,"President, Personal Insurance","I guess I would say that it's reasonable to ??I wouldn't assume it. I think it's reasonable to monitor that. I would say that our pricing strategy is reflective of both our book of business and our loss experience. And so in many respects, you know, we have a different rate need than another competitor because of the profile of our book, the mix of our book. We also do tend to write more full coverage. So even the product we're providing to the customer, right, when you get into, you know, the non-starter standard market, you tend to see a little more liability only. And so that's going to change the pricing dynamics. But again, I would say, you know, we're seeking the rate we think we need based on our loss experience and the trends we see. But Profile and mix of business could definitely, in addition to what you just described, state mix, is going to also have an impact on the aggregate headline numbers at any given carrier needs.",positive,0.596,neutral,0.665,neutral,0.667,positive,0.877,positive,0.896,positive,0.965,24,0.596,0.0,0.0,0.877,0.896,0.965,10.403,0.0,3.434,16.647,20.028,22.057,0,0,0,0,1,0
TRV,2021,4,4275.291,4282.276,2021-01-20 10:10:39.950000-05:00,2021-01-20 10:11:15.291000-05:00,2021-01-20 10:11:15.291000-05:00,2021-01-20 10:11:22.276000-05:00,QA,Yaron Conar,Jefferies,"Right. Okay, that's helpful. And then my second question, probably for Alan, so you talked about the investment in technology. I think we've got well over a billion dollars in annual spend. I don't remember seeing an acquisition related to technology, at least in business 2016. I was wondering, maybe you could elaborate on why are we not seeing more through MMS? Is it just a function of valuation? Is it that the idea doesn't be outside of the company or not compelling enough? Maybe you can help us understand that.",Alan Schnitzer,Chairman and CEO,"Your question came through a little bit garbled, and we couldn't quite understand it here. Could you try one more time?",neutral,0.526,neutral,0.707,neutral,0.906,neutral,0.497,positive,0.699,positive,0.662,25,0.0,0.0,0.0,0.0,0.699,0.662,10.403,0.0,3.434,16.647,20.727,22.719,0,0,0,0,0,0
TRV,2021,4,4319.339,4369.716,2021-01-20 10:11:22.276000-05:00,2021-01-20 10:11:59.339000-05:00,2021-01-20 10:11:59.339000-05:00,2021-01-20 10:12:49.716000-05:00,QA,Yaron Conar,Jefferies,"Sure. I'm I'm trying to get a better understanding of the investment in technology. I don't remember seeing any M&A from travelers since Simply Business back in 2017, and I'm just trying to understand why is it that you're choosing to really build all of this organically as opposed to pursue maybe opportunities that are presented through third parties? Is it a function of valuations only? Is it a function of just the ideas that are presented by these third parties? not being compelling enough for the company? What's driving the choice to build organically?",Alan Schnitzer,Chairman and CEO,"Yeah, well, one, I guess that's not exactly true. I mean, you know, just to give you an example off the top of my head, you know, we acquired InsureMatch not too long ago. But I think you're asking a philosophical question that's going to be a philosophical answer. We approach it pretty agnostically. So we're happy to buy it. We're happy to build it. We're happy to license it. And in virtually every significant investment we make, we take a step back and we say, what are the capabilities we need and what's the fastest, most cost-effective, least risky way to get it? And if it's proprietary, we want to own it or control it or buy it or develop it. If it's not, we're happy to go get it in other ways. But in any significant investment we make, We do a very thorough evaluation of all the opportunities.",positive,0.626,neutral,0.757,neutral,0.826,positive,0.667,positive,0.914,positive,0.967,26,0.626,0.0,0.0,0.667,0.914,0.967,11.029,0.0,3.434,17.314,21.641000000000002,23.686,1,0,0,0,0,0
TRV,2021,4,4406.922,4455.744,2021-01-20 10:12:49.716000-05:00,2021-01-20 10:13:26.922000-05:00,2021-01-20 10:13:26.922000-05:00,2021-01-20 10:14:15.744000-05:00,QA,Mike Zurimski,Wolf Research,"Hey, Greg. Good morning. Maybe moving to Otto. I guess, are you seeing a frequency benefit from a spike in pandemic, sorry, in COVID cases? Because otherwise it just feels like there's still a big gap between severity, just overall loss trend and the pricing you're seeking.",Michael Klein,"President, Personal Insurance","Yeah, great question, Mike. It's Michael. You know, I think our own data in terms of miles driven and external sources, whether you look at Department of Transportation or others, Show a little bit of a slowdown in the back half of December. I'd say it's too soon to call that a trend. You know, you've got the holiday in there. You've got weather impacts in there. There's a lot of noise around, you know, whether you've got a good baseline comparison in terms of the data we're seeing. But it's certainly something we're paying attention to. But, again, broadly speaking in the quarter, We saw miles driven and clean frequency, you know, again, largely approaching pre-pandemic levels across the period.",positive,0.473,neutral,0.692,neutral,0.707,positive,0.611,positive,0.774,positive,0.965,27,0.473,0.0,0.0,0.611,0.774,0.965,11.502,0.0,3.434,17.925,22.415,24.651,0,0,0,0,0,0
TRV,2021,4,4479.994,4541.088,2021-01-20 10:14:15.744000-05:00,2021-01-20 10:14:39.994000-05:00,2021-01-20 10:14:39.994000-05:00,2021-01-20 10:15:41.088000-05:00,QA,Mike Zurimski,Wolf Research,"Okay, great. And my follow-up is on bond and specialty. Greg mentioned non-renewing of a number of cyber accounts having a meaningful favorable impact. Any kind of color you can provide on whether cyber has been a negative impact in 21 and which might kind of help result into 22?",Abby Goldstein,"Senior Vice President, Investor Relations","Yeah, thanks for the question, Mike. This is Jeff. We've been fairly vocal that the cyber trends for the last few years relative to ransomware have been an impact not just for us, but you've also seen that in the broader marketplace. We took actions in the middle of 2021 to get pretty affirmative and deliberate relative to the cybersecurity protocols, multi-factor authentication on our new and renewed business, And while the results are still early, we did think that it was important to point out, we're seeing that the quality of the cybersecurity does have a value to the organizations that have it in place. We're already seeing it in the frequency, and we thought that it was important not to mention that just for our own results, but for the broader market. Thanks, everyone. We appreciate your joining the call this morning. And as usual, if there's any follow-up, please reach out directly to Investor Relations. Have a good day.",positive,0.539,neutral,0.704,neutral,0.477,positive,0.786,positive,0.918,positive,0.949,28,0.539,0.0,0.0,0.786,0.918,0.949,12.041,0.0,3.434,18.711,23.333000000000002,25.6,0,0,0,0,0,0
